Game Turn, Player, Action, Tech, Score
90, 15, Tech, TECH_SHIPBUILDING, 0.0, OWNED
90, 15, Tech, TECH_MATHEMATICS, 157.3, 
90, 15, Tech, TECH_CONSTRUCTION, 157.3, 
90, 15, Tech, TECH_ENGINEERING, 176.9, 
90, 15, Tech, TECH_MILITARY_TACTICS, 193.0, 
90, 15, Tech, TECH_APPRENTICESHIP, 107.6, 
90, 15, Tech, TECH_MACHINERY, 334.8, BOOSTED
90, 15, Tech, TECH_EDUCATION, -9734.1, 
90, 15, Tech, TECH_STIRRUPS, 61.1, 
90, 15, Tech, TECH_MILITARY_ENGINEERING, 174.4, 
90, 15, Tech, TECH_CASTLES, 177.5, 
90, 15, Tech, TECH_CARTOGRAPHY, 18.4, 
90, 15, Tech, TECH_MASS_PRODUCTION, -19468.1, 
90, 15, Tech, TECH_BANKING, -19407.0, 
90, 15, Tech, TECH_GUNPOWDER, -9498.5, 
90, 15, Tech, TECH_PRINTING, -9325.5, 
90, 15, Tech, TECH_SQUARE_RIGGING, -9980.6, 
90, 15, Tech, TECH_ASTRONOMY, -19468.1, 
90, 15, Tech, TECH_SIEGE_TACTICS, -9664.2, 
90, 16, Tech, TECH_POTTERY, 0.0, OWNED
90, 16, Tech, TECH_ANIMAL_HUSBANDRY, 0.0, OWNED
90, 16, Tech, TECH_MINING, 0.0, OWNED
90, 16, Tech, TECH_SAILING, 0.0, OWNED
90, 16, Tech, TECH_ASTROLOGY, 0.0, OWNED
90, 16, Tech, TECH_IRRIGATION, 334.9, 
90, 16, Tech, TECH_ARCHERY, 0.0, OWNED
90, 16, Tech, TECH_WRITING, 0.0, OWNED
90, 16, Tech, TECH_MASONRY, 448.0, RESEARCHING
90, 16, Tech, TECH_BRONZE_WORKING, 0.0, OWNED
90, 16, Tech, TECH_THE_WHEEL, 0.0, OWNED
90, 16, Tech, TECH_CELESTIAL_NAVIGATION, 298.5, 
90, 16, Tech, TECH_CURRENCY, 0.0, OWNED
90, 16, Tech, TECH_HORSEBACK_RIDING, 0.0, OWNED
90, 16, Tech, TECH_IRON_WORKING, 123.9, 
90, 16, Tech, TECH_SHIPBUILDING, 0.0, OWNED
90, 16, Tech, TECH_MATHEMATICS, 140.1, 
90, 16, Tech, TECH_CONSTRUCTION, 566.9, GOAL
90, 16, Tech, TECH_ENGINEERING, 157.6, 
90, 16, Tech, TECH_MILITARY_TACTICS, 170.0, 
90, 16, Tech, TECH_APPRENTICESHIP, 110.1, 
90, 16, Tech, TECH_MACHINERY, 259.9, BOOSTED
90, 16, Tech, TECH_EDUCATION, -9748.8, 
90, 16, Tech, TECH_STIRRUPS, 52.1, 
90, 16, Tech, TECH_MILITARY_ENGINEERING, -8984.2, 
90, 16, Tech, TECH_CASTLES, -8984.2, 
90, 16, Tech, TECH_CARTOGRAPHY, 11.3, 
90, 16, Tech, TECH_MASS_PRODUCTION, -19497.6, 
90, 16, Tech, TECH_BANKING, -19445.5, 
90, 16, Tech, TECH_PRINTING, -9457.6, 
90, 16, Tech, TECH_SQUARE_RIGGING, -9987.7, 
90, 16, Tech, TECH_ASTRONOMY, -19497.6, 
90, 16, Contract 1205
90, 18, Tech, TECH_POTTERY, 0.0, OWNED
90, 18, Tech, TECH_ANIMAL_HUSBANDRY, 0.0, OWNED
90, 18, Tech, TECH_MINING, 0.0, OWNED
90, 18, Tech, TECH_SAILING, 0.0, OWNED
90, 18, Tech, TECH_ASTROLOGY, 0.0, OWNED
90, 18, Tech, TECH_IRRIGATION, 0.0, OWNED
90, 18, Tech, TECH_ARCHERY, 0.0, OWNED
90, 18, Tech, TECH_WRITING, 0.0, OWNED
90, 18, Tech, TECH_MASONRY, 0.0, OWNED
90, 18, Tech, TECH_BRONZE_WORKING, 0.0, OWNED
90, 18, Tech, TECH_THE_WHEEL, 0.0, OWNED
90, 18, Tech, TECH_CELESTIAL_NAVIGATION, 365.1, 
90, 18, Tech, TECH_CURRENCY, 0.0, OWNED
90, 18, Tech, TECH_HORSEBACK_RIDING, 0.0, OWNED
90, 18, Tech, TECH_IRON_WORKING, 189.9, 
90, 18, Tech, TECH_SHIPBUILDING, 614.0, 
90, 18, Tech, TECH_MATHEMATICS, 179.4, 
90, 18, Tech, TECH_CONSTRUCTION, 203.4, RESEARCHING
90, 18, Tech, TECH_ENGINEERING, 201.9, 
90, 18, Tech, TECH_MILITARY_TACTICS, 237.1, 
90, 18, Tech, TECH_APPRENTICESHIP, 163.6, 
90, 18, Tech, TECH_MACHINERY, 403.3, BOOSTED
90, 18, Tech, TECH_EDUCATION, -9655.9, 
90, 18, Tech, TECH_STIRRUPS, 82.4, 
90, 18, Tech, TECH_MILITARY_ENGINEERING, 236.1, 
90, 18, Tech, TECH_CASTLES, 242.1, 
90, 18, Tech, TECH_CARTOGRAPHY, 656.7, 
90, 18, Tech, TECH_MASS_PRODUCTION, -18697.9, 
90, 18, Tech, TECH_BANKING, -19229.5, 
90, 18, Tech, TECH_GUNPOWDER, -9313.5, 
90, 18, Tech, TECH_PRINTING, -9203.9, 
90, 18, Tech, TECH_SQUARE_RIGGING, -8728.2, 
90, 18, Tech, TECH_ASTRONOMY, -19311.9, 
90, 18, Tech, TECH_SIEGE_TACTICS, -9553.5, 
90, 19, Tech, TECH_POTTERY, 0.0, OWNED
90, 19, Tech, TECH_ANIMAL_HUSBANDRY, 0.0, OWNED
90, 19, Tech, TECH_MINING, 0.0, OWNED
90, 19, Tech, TECH_SAILING, 0.0, OWNED
90, 19, Tech, TECH_ASTROLOGY, 0.0, OWNED
90, 19, Tech, TECH_IRRIGATION, 334.9, 
90, 19, Tech, TECH_ARCHERY, 0.0, OWNED
90, 19, Tech, TECH_WRITING, 0.0, OWNED
90, 19, Tech, TECH_MASONRY, 0.0, OWNED
90, 19, Tech, TECH_BRONZE_WORKING, 0.0, OWNED
90, 19, Tech, TECH_THE_WHEEL, 0.0, OWNED
90, 19, Tech, TECH_CELESTIAL_NAVIGATION, 750.6, RESEARCHING
90, 19, Tech, TECH_CURRENCY, 0.0, OWNED
90, 19, Tech, TECH_HORSEBACK_RIDING, 0.0, OWNED
90, 19, Tech, TECH_IRON_WORKING, 209.9, 
90, 19, Tech, TECH_SHIPBUILDING, 614.0, 
90, 19, Tech, TECH_MATHEMATICS, 193.6, 
90, 19, Tech, TECH_CONSTRUCTION, 193.8, 
90, 19, Tech, TECH_ENGINEERING, 321.0, BOOSTED
90, 19, Tech, TECH_MILITARY_TACTICS, 288.9, 
90, 19, Tech, TECH_APPRENTICESHIP, 199.5, 
90, 19, Tech, TECH_MACHINERY, 637.9, 
90, 19, Tech, TECH_EDUCATION, 415.1, 
90, 19, Tech, TECH_STIRRUPS, 99.1, 
90, 19, Tech, TECH_MILITARY_ENGINEERING, 247.9, 
90, 19, Tech, TECH_CASTLES, 257.7, 
90, 19, Tech, TECH_CARTOGRAPHY, 670.3, 
90, 19, Tech, TECH_MASS_PRODUCTION, -8576.8, 
90, 19, Tech, TECH_BANKING, -9091.7, 
90, 19, Tech, TECH_GUNPOWDER, -9258.7, 
90, 19, Tech, TECH_PRINTING, -8830.3, 
90, 19, Tech, TECH_SQUARE_RIGGING, -8714.7, 
90, 19, Tech, TECH_ASTRONOMY, -9190.8, 
90, 19, Tech, TECH_SIEGE_TACTICS, -9547.4, 
90, 19, Contract 1347
90, 20, Tech, TECH_POTTERY, 0.0, OWNED
90, 20, Tech, TECH_ANIMAL_HUSBANDRY, 0.0, OWNED
90, 20, Tech, TECH_MINING, 0.0, OWNED
90, 20, Tech, TECH_SAILING, 0.0, OWNED
90, 20, Tech, TECH_ASTROLOGY, 0.0, OWNED
90, 20, Tech, TECH_IRRIGATION, 334.9, 
90, 20, Tech, TECH_ARCHERY, 0.0, OWNED
90, 20, Tech, TECH_WRITING, 0.0, OWNED
90, 20, Tech, TECH_MASONRY, 0.0, OWNED
90, 20, Tech, TECH_BRONZE_WORKING, 0.0, OWNED
90, 20, Tech, TECH_THE_WHEEL, 0.0, OWNED
90, 20, Tech, TECH_CELESTIAL_NAVIGATION, 384.6, 
90, 20, Tech, TECH_CURRENCY, 0.0, OWNED
90, 20, Tech, TECH_HORSEBACK_RIDING, 0.0, OWNED
90, 20, Tech, TECH_IRON_WORKING, 192.9, 
90, 20, Tech, TECH_SHIPBUILDING, 614.0, 
90, 20, Tech, TECH_MATHEMATICS, 211.6, 
90, 20, Tech, TECH_CONSTRUCTION, 211.6, 
90, 20, Tech, TECH_ENGINEERING, 312.7, RESEARCHING
90, 20, Tech, TECH_MILITARY_TACTICS, 308.7, 
90, 20, Tech, TECH_APPRENTICESHIP, 196.2, 
90, 20, Tech, TECH_MACHINERY, 592.4, BOOSTED
90, 20, Tech, TECH_EDUCATION, 448.1, 
90, 20, Tech, TECH_STIRRUPS, 110.4, 
90, 20, Tech, TECH_MILITARY_ENGINEERING, 295.5, 
90, 20, Tech, TECH_CASTLES, 310.8, 
90, 20, Tech, TECH_CARTOGRAPHY, 696.4, 
90, 20, Tech, TECH_MASS_PRODUCTION, -8529.0, 
90, 20, Tech, TECH_BANKING, -9032.7, 
90, 20, Tech, TECH_GUNPOWDER, -9185.2, 
90, 20, Tech, TECH_PRINTING, 1127.1, GOAL
90, 20, Tech, TECH_SQUARE_RIGGING, -8688.6, 
90, 20, Tech, TECH_ASTRONOMY, -9143.1, 
90, 20, Tech, TECH_SIEGE_TACTICS, -9476.6, 
90, 21, Tech, TECH_POTTERY, 0.0, OWNED
90, 21, Tech, TECH_ANIMAL_HUSBANDRY, 0.0, OWNED
90, 21, Tech, TECH_MINING, 0.0, OWNED
90, 21, Tech, TECH_SAILING, 0.0, OWNED
90, 21, Tech, TECH_ASTROLOGY, 0.0, OWNED
90, 21, Tech, TECH_IRRIGATION, 0.0, OWNED
90, 21, Tech, TECH_ARCHERY, 0.0, OWNED
90, 21, Tech, TECH_WRITING, 0.0, OWNED
90, 21, Tech, TECH_MASONRY, 0.0, OWNED
90, 21, Tech, TECH_BRONZE_WORKING, 0.0, OWNED
90, 21, Tech, TECH_THE_WHEEL, 0.0, OWNED
90, 21, Tech, TECH_CELESTIAL_NAVIGATION, 603.1, RESEARCHING
90, 21, Tech, TECH_CURRENCY, 0.0, OWNED
90, 21, Tech, TECH_HORSEBACK_RIDING, 0.0, OWNED
90, 21, Tech, TECH_IRON_WORKING, 131.4, 
90, 21, Tech, TECH_SHIPBUILDING, 0.0, OWNED
90, 21, Tech, TECH_MATHEMATICS, 140.1, 
90, 21, Tech, TECH_CONSTRUCTION, 140.1, 
90, 21, Tech, TECH_ENGINEERING, 157.6, 
90, 21, Tech, TECH_MILITARY_TACTICS, 170.0, 
90, 21, Tech, TECH_APPRENTICESHIP, 110.1, 
90, 21, Tech, TECH_MACHINERY, -9710.0, 
90, 21, Tech, TECH_EDUCATION, -9748.8, 
90, 21, Tech, TECH_STIRRUPS, 52.1, 
90, 21, Tech, TECH_MILITARY_ENGINEERING, 150.3, 
90, 21, Tech, TECH_CASTLES, 152.2, 
90, 21, Tech, TECH_CARTOGRAPHY, 16.9, 
90, 21, Tech, TECH_MASS_PRODUCTION, -19497.6, 
90, 21, Tech, TECH_BANKING, -19445.5, 
90, 21, Tech, TECH_GUNPOWDER, -9546.3, 
90, 21, Tech, TECH_PRINTING, -19420.0, 
90, 21, Tech, TECH_SQUARE_RIGGING, -9982.1, 
90, 21, Tech, TECH_ASTRONOMY, -19497.6, 
90, 21, Tech, TECH_SIEGE_TACTICS, -9706.7, 
90, 22, Tech, TECH_POTTERY, 0.0, OWNED
90, 22, Tech, TECH_ANIMAL_HUSBANDRY, 0.0, OWNED
90, 22, Tech, TECH_MINING, 0.0, OWNED
90, 22, Tech, TECH_SAILING, 0.0, OWNED
90, 22, Tech, TECH_ASTROLOGY, 0.0, OWNED
90, 22, Tech, TECH_IRRIGATION, 0.0, OWNED
90, 22, Tech, TECH_ARCHERY, 0.0, OWNED
90, 22, Tech, TECH_WRITING, 0.0, OWNED
90, 22, Tech, TECH_MASONRY, 402.6, 
90, 22, Tech, TECH_BRONZE_WORKING, 0.0, OWNED
90, 22, Tech, TECH_THE_WHEEL, 0.0, OWNED
90, 22, Tech, TECH_CELESTIAL_NAVIGATION, 597.6, RESEARCHING
90, 22, Tech, TECH_CURRENCY, 0.0, OWNED
90, 22, Tech, TECH_HORSEBACK_RIDING, 0.0, OWNED
90, 22, Tech, TECH_IRON_WORKING, 138.9, 
90, 22, Tech, TECH_SHIPBUILDING, 0.0, OWNED
90, 22, Tech, TECH_MATHEMATICS, 140.1, 
90, 22, Tech, TECH_CONSTRUCTION, 491.7, 
90, 22, Tech, TECH_ENGINEERING, 160.3, 
90, 22, Tech, TECH_MILITARY_TACTICS, 170.0, 
90, 22, Tech, TECH_APPRENTICESHIP, 110.1, 
90, 22, Tech, TECH_MACHINERY, 315.1, BOOSTED
90, 22, Tech, TECH_EDUCATION, -9748.8, 
90, 22, Tech, TECH_STIRRUPS, 52.1, 
90, 22, Tech, TECH_MILITARY_ENGINEERING, -9104.8, 
90, 22, Tech, TECH_CASTLES, -9104.8, 
90, 22, Tech, TECH_CARTOGRAPHY, 16.9, 
90, 22, Tech, TECH_MASS_PRODUCTION, -19497.6, 
90, 22, Tech, TECH_BANKING, -19445.5, 
90, 22, Tech, TECH_PRINTING, -9384.8, 
90, 22, Tech, TECH_SQUARE_RIGGING, -9982.1, 
90, 22, Tech, TECH_ASTRONOMY, -19497.6, 
90, 22, Contract 1332
90, 23, Tech, TECH_POTTERY, 0.0, OWNED
90, 23, Tech, TECH_ANIMAL_HUSBANDRY, 0.0, OWNED
90, 23, Tech, TECH_MINING, 0.0, OWNED
90, 23, Tech, TECH_SAILING, 0.0, OWNED
90, 23, Tech, TECH_ASTROLOGY, 0.0, OWNED
90, 23, Tech, TECH_IRRIGATION, 0.0, OWNED
90, 23, Tech, TECH_ARCHERY, 0.0, OWNED
90, 23, Tech, TECH_WRITING, 0.0, OWNED
90, 23, Tech, TECH_MASONRY, 394.5, RESEARCHING
90, 23, Tech, TECH_BRONZE_WORKING, 405.0, BOOSTED
90, 23, Tech, TECH_THE_WHEEL, 0.0, OWNED
90, 23, Tech, TECH_CELESTIAL_NAVIGATION, 289.1, 
90, 23, Tech, TECH_CURRENCY, 0.0, OWNED
90, 23, Tech, TECH_HORSEBACK_RIDING, 0.0, OWNED
90, 23, Tech, TECH_IRON_WORKING, 539.5, 
90, 23, Tech, TECH_SHIPBUILDING, 0.0, OWNED
90, 23, Tech, TECH_MATHEMATICS, 110.7, 
90, 23, Tech, TECH_CONSTRUCTION, 485.5, GOAL
90, 23, Tech, TECH_ENGINEERING, 124.6, 
90, 23, Tech, TECH_MILITARY_TACTICS, 118.4, 
90, 23, Tech, TECH_APPRENTICESHIP, 71.2, 
90, 23, Tech, TECH_MACHINERY, 1020.8, BOOSTED
90, 23, Tech, TECH_EDUCATION, -9817.1, 
90, 23, Tech, TECH_STIRRUPS, 29.8, 
90, 23, Tech, TECH_MILITARY_ENGINEERING, -9119.1, 
90, 23, Tech, TECH_CASTLES, -9119.1, 
90, 23, Tech, TECH_CARTOGRAPHY, -9999.0, 
90, 23, Tech, TECH_MASS_PRODUCTION, -19634.1, 
90, 23, Tech, TECH_BANKING, -19604.3, 
90, 23, Tech, TECH_SQUARE_RIGGING, -19998.0, 
90, 23, Tech, TECH_ASTRONOMY, -19634.1, 
90, 23, Contract 1283
90, 24, Tech, TECH_POTTERY, 0.0, OWNED
90, 24, Tech, TECH_ANIMAL_HUSBANDRY, 0.0, OWNED
90, 24, Tech, TECH_MINING, 0.0, OWNED
90, 24, Tech, TECH_SAILING, 0.0, OWNED
90, 24, Tech, TECH_ASTROLOGY, 0.0, OWNED
90, 24, Tech, TECH_IRRIGATION, 0.0, OWNED
90, 24, Tech, TECH_ARCHERY, 0.0, OWNED
90, 24, Tech, TECH_WRITING, 0.0, OWNED
90, 24, Tech, TECH_MASONRY, 520.0, BOOSTED
90, 24, Tech, TECH_BRONZE_WORKING, 0.0, OWNED
90, 24, Tech, TECH_THE_WHEEL, 307.1, 
90, 24, Tech, TECH_CELESTIAL_NAVIGATION, 516.6, RESEARCHING
90, 24, Tech, TECH_CURRENCY, 405.0, BOOSTED
90, 24, Tech, TECH_HORSEBACK_RIDING, 0.0, OWNED
90, 24, Tech, TECH_IRON_WORKING, 159.8, 
90, 24, Tech, TECH_SHIPBUILDING, 614.0, 
90, 24, Tech, TECH_MATHEMATICS, 562.3, 
90, 24, Tech, TECH_CONSTRUCTION, 662.9, 
90, 24, Tech, TECH_ENGINEERING, 484.1, 
90, 24, Tech, TECH_MILITARY_TACTICS, 1001.2, 
90, 24, Tech, TECH_APPRENTICESHIP, 522.3, 
90, 24, Tech, TECH_MACHINERY, 907.5, BOOSTED
90, 24, Tech, TECH_EDUCATION, -8509.4, 
90, 24, Tech, TECH_STIRRUPS, 55.8, 
90, 24, Tech, TECH_MILITARY_ENGINEERING, 1190.9, 
90, 24, Tech, TECH_CASTLES, 1192.4, 
90, 24, Tech, TECH_CARTOGRAPHY, 638.3, 
90, 24, Tech, TECH_SQUARE_RIGGING, -8746.6, 
90, 24, Contract 1303
90, 25, Tech, TECH_POTTERY, 0.0, OWNED
90, 25, Tech, TECH_ANIMAL_HUSBANDRY, 0.0, OWNED
90, 25, Tech, TECH_MINING, 0.0, OWNED
90, 25, Tech, TECH_SAILING, 0.0, OWNED
90, 25, Tech, TECH_ASTROLOGY, 0.0, OWNED
90, 25, Tech, TECH_IRRIGATION, 334.9, 
90, 25, Tech, TECH_ARCHERY, 0.0, OWNED
90, 25, Tech, TECH_WRITING, 0.0, OWNED
90, 25, Tech, TECH_MASONRY, 0.0, OWNED
90, 25, Tech, TECH_BRONZE_WORKING, 0.0, OWNED
90, 25, Tech, TECH_THE_WHEEL, 0.0, OWNED
90, 25, Tech, TECH_CELESTIAL_NAVIGATION, 384.6, RESEARCHING
90, 25, Tech, TECH_CURRENCY, 0.0, OWNED
90, 25, Tech, TECH_HORSEBACK_RIDING, 0.0, OWNED
90, 25, Tech, TECH_IRON_WORKING, 189.9, 
90, 25, Tech, TECH_SHIPBUILDING, 0.0, OWNED
90, 25, Tech, TECH_MATHEMATICS, 187.4, 
90, 25, Tech, TECH_CONSTRUCTION, 260.8, BOOSTED
90, 25, Tech, TECH_ENGINEERING, 210.9, 
90, 25, Tech, TECH_MILITARY_TACTICS, 260.8, 
90, 25, Tech, TECH_APPRENTICESHIP, 190.7, 
90, 25, Tech, TECH_MACHINERY, 418.2, BOOSTED
90, 25, Tech, TECH_EDUCATION, -9620.8, 
90, 25, Tech, TECH_STIRRUPS, 88.9, 
90, 25, Tech, TECH_MILITARY_ENGINEERING, 314.9, 
90, 25, Tech, TECH_CASTLES, 324.7, 
90, 25, Tech, TECH_CARTOGRAPHY, 52.1, 
90, 25, Tech, TECH_MASS_PRODUCTION, -19241.6, 
90, 25, Tech, TECH_BANKING, -19152.8, 
90, 25, Tech, TECH_GUNPOWDER, -9143.7, 
90, 25, Tech, TECH_PRINTING, -9180.1, 
90, 25, Tech, TECH_SQUARE_RIGGING, -9946.9, 
90, 25, Tech, TECH_ASTRONOMY, -19241.6, 
90, 25, Tech, TECH_SIEGE_TACTICS, -9413.5, 
90, 25, Contract 1372
91, 0, Tech, TECH_POTTERY, 0.0, OWNED
91, 0, Tech, TECH_ANIMAL_HUSBANDRY, 0.0, OWNED
91, 0, Tech, TECH_MINING, 0.0, OWNED
91, 0, Tech, TECH_SAILING, 647.8, BOOSTED
91, 0, Tech, TECH_ASTROLOGY, 0.0, OWNED
91, 0, Tech, TECH_IRRIGATION, 0.0, OWNED
91, 0, Tech, TECH_ARCHERY, 0.0, OWNED
91, 0, Tech, TECH_WRITING, 0.0, OWNED
91, 0, Tech, TECH_MASONRY, 0.0, OWNED
91, 0, Tech, TECH_BRONZE_WORKING, 0.0, OWNED
91, 0, Tech, TECH_THE_WHEEL, 0.0, OWNED
91, 0, Tech, TECH_CELESTIAL_NAVIGATION, 1593.3, 
91, 0, Tech, TECH_CURRENCY, 0.0, OWNED
91, 0, Tech, TECH_HORSEBACK_RIDING, 0.0, OWNED
91, 0, Tech, TECH_IRON_WORKING, 0.0, OWNED
91, 0, Tech, TECH_SHIPBUILDING, 1894.2, 
91, 0, Tech, TECH_MATHEMATICS, 355.7, RESEARCHING
91, 0, Tech, TECH_CONSTRUCTION, 245.5, 
91, 0, Tech, TECH_ENGINEERING, 518.4, BOOSTED
91, 0, Tech, TECH_MILITARY_TACTICS, 506.5, 
91, 0, Tech, TECH_APPRENTICESHIP, 244.8, 
91, 0, Tech, TECH_MACHINERY, 516.3, 
91, 0, Tech, TECH_EDUCATION, 651.0, 
91, 0, Tech, TECH_STIRRUPS, 142.6, 
91, 0, Tech, TECH_MILITARY_ENGINEERING, 508.4, 
91, 0, Tech, TECH_CASTLES, 352.7, 
91, 0, Tech, TECH_CARTOGRAPHY, 3861.8, 
91, 0, Tech, TECH_MASS_PRODUCTION, -6205.4, 
91, 0, Tech, TECH_BANKING, -8604.8, 
91, 0, Tech, TECH_GUNPOWDER, -8857.6, 
91, 0, Tech, TECH_PRINTING, 1049.7, 
91, 0, Tech, TECH_ASTRONOMY, -8747.5, 
91, 0, Tech, TECH_SIEGE_TACTICS, -9400.7, 
91, 1, Tech, TECH_POTTERY, 0.0, OWNED
91, 1, Tech, TECH_ANIMAL_HUSBANDRY, 0.0, OWNED
91, 1, Tech, TECH_MINING, 0.0, OWNED
91, 1, Tech, TECH_SAILING, 0.0, OWNED
91, 1, Tech, TECH_ASTROLOGY, 0.0, OWNED
91, 1, Tech, TECH_IRRIGATION, 494.2, BOOSTED
91, 1, Tech, TECH_ARCHERY, 0.0, OWNED
91, 1, Tech, TECH_WRITING, 0.0, OWNED
91, 1, Tech, TECH_MASONRY, 0.0, OWNED
91, 1, Tech, TECH_BRONZE_WORKING, 659.5, BOOSTED
91, 1, Tech, TECH_THE_WHEEL, 0.0, OWNED
91, 1, Tech, TECH_CELESTIAL_NAVIGATION, 678.2, 
91, 1, Tech, TECH_CURRENCY, 0.0, OWNED
91, 1, Tech, TECH_HORSEBACK_RIDING, 0.0, OWNED
91, 1, Tech, TECH_IRON_WORKING, 344.6, 
91, 1, Tech, TECH_SHIPBUILDING, 0.0, OWNED
91, 1, Tech, TECH_MATHEMATICS, 327.2, BOOSTED
91, 1, Tech, TECH_CONSTRUCTION, 272.0, 
91, 1, Tech, TECH_ENGINEERING, 411.2, BOOSTED
91, 1, Tech, TECH_MILITARY_TACTICS, 681.3, 
91, 1, Tech, TECH_APPRENTICESHIP, 315.2, RESEARCHING
91, 1, Tech, TECH_MACHINERY, 1865.1, BOOSTED
91, 1, Tech, TECH_EDUCATION, 766.9, 
91, 1, Tech, TECH_STIRRUPS, 162.9, 
91, 1, Tech, TECH_MILITARY_ENGINEERING, 385.7, 
91, 1, Tech, TECH_CASTLES, 617.2, 
91, 1, Tech, TECH_CARTOGRAPHY, 174.9, 
91, 1, Tech, TECH_MASS_PRODUCTION, 1453.2, GOAL
91, 1, Tech, TECH_BANKING, 1587.9, 
91, 1, Tech, TECH_GUNPOWDER, -8863.3, 
91, 1, Tech, TECH_SQUARE_RIGGING, 204.6, 
91, 1, Tech, TECH_ASTRONOMY, 1438.5, 
91, 1, Tech, TECH_SIEGE_TACTICS, 917.8, 
91, 1, Contract 212
91, 1, Contract 1261
91, 1, Contract 1360
91, 1, Contract 1374
91, 2, Tech, TECH_POTTERY, 0.0, OWNED
91, 2, Tech, TECH_ANIMAL_HUSBANDRY, 0.0, OWNED
91, 2, Tech, TECH_MINING, 0.0, OWNED
91, 2, Tech, TECH_SAILING, 0.0, OWNED
91, 2, Tech, TECH_ASTROLOGY, 0.0, OWNED
91, 2, Tech, TECH_IRRIGATION, 0.0, OWNED
91, 2, Tech, TECH_ARCHERY, 0.0, OWNED
91, 2, Tech, TECH_WRITING, 0.0, OWNED
91, 2, Tech, TECH_MASONRY, 354.7, BOOSTED
91, 2, Tech, TECH_BRONZE_WORKING, 0.0, OWNED
91, 2, Tech, TECH_THE_WHEEL, 0.0, OWNED
91, 2, Tech, TECH_CELESTIAL_NAVIGATION, 0.0, OWNED
91, 2, Tech, TECH_CURRENCY, 0.0, OWNED
91, 2, Tech, TECH_HORSEBACK_RIDING, 0.0, OWNED
91, 2, Tech, TECH_IRON_WORKING, 43.5, BOOSTED
91, 2, Tech, TECH_SHIPBUILDING, 0.0, OWNED
91, 2, Tech, TECH_MATHEMATICS, 294.4, BOOSTED
91, 2, Tech, TECH_CONSTRUCTION, 599.9, 
91, 2, Tech, TECH_ENGINEERING, 324.2, 
91, 2, Tech, TECH_MILITARY_TACTICS, 797.1, 
91, 2, Tech, TECH_APPRENTICESHIP, 265.9, RESEARCHING
91, 2, Tech, TECH_MACHINERY, 170.4, BOOSTED
91, 2, Tech, TECH_EDUCATION, 656.9, 
91, 2, Tech, TECH_STIRRUPS, 162.9, 
91, 2, Tech, TECH_MILITARY_ENGINEERING, 1078.8, 
91, 2, Tech, TECH_CASTLES, 1101.4, 
91, 2, Tech, TECH_CARTOGRAPHY, 185.9, 
91, 2, Tech, TECH_MASS_PRODUCTION, 1247.7, 
91, 2, Tech, TECH_BANKING, -8618.9, 
91, 2, Tech, TECH_PRINTING, 613.0, 
91, 2, Tech, TECH_SQUARE_RIGGING, 215.6, 
91, 2, Tech, TECH_ASTRONOMY, 1304.1, GOAL
91, 2, Contract 226
91, 2, Contract 1334
91, 3, Tech, TECH_POTTERY, 0.0, OWNED
91, 3, Tech, TECH_ANIMAL_HUSBANDRY, 0.0, OWNED
91, 3, Tech, TECH_MINING, 0.0, OWNED
91, 3, Tech, TECH_SAILING, 0.0, OWNED
91, 3, Tech, TECH_ASTROLOGY, 0.0, OWNED
91, 3, Tech, TECH_IRRIGATION, 726.3, BOOSTED
91, 3, Tech, TECH_ARCHERY, 0.0, OWNED
91, 3, Tech, TECH_WRITING, 0.0, OWNED
91, 3, Tech, TECH_MASONRY, 0.0, OWNED
91, 3, Tech, TECH_BRONZE_WORKING, 0.0, OWNED
91, 3, Tech, TECH_THE_WHEEL, 0.0, OWNED
91, 3, Tech, TECH_CELESTIAL_NAVIGATION, 926.2, BOOSTED
91, 3, Tech, TECH_CURRENCY, 417.1, RESEARCHING
91, 3, Tech, TECH_HORSEBACK_RIDING, 0.0, OWNED
91, 3, Tech, TECH_IRON_WORKING, 297.4, 
91, 3, Tech, TECH_SHIPBUILDING, 0.0, OWNED
91, 3, Tech, TECH_MATHEMATICS, 732.2, BOOSTED
91, 3, Tech, TECH_CONSTRUCTION, 0.0, OWNED
91, 3, Tech, TECH_ENGINEERING, 394.0, BOOSTED
91, 3, Tech, TECH_MILITARY_TACTICS, 1336.2, 
91, 3, Tech, TECH_APPRENTICESHIP, 764.7, BOOSTED
91, 3, Tech, TECH_MACHINERY, 622.3, 
91, 3, Tech, TECH_EDUCATION, 2083.0, GOAL
91, 3, Tech, TECH_STIRRUPS, -40.9, 
91, 3, Tech, TECH_MILITARY_ENGINEERING, 217.8, 
91, 3, Tech, TECH_CASTLES, 250.1, 
91, 3, Tech, TECH_CARTOGRAPHY, 239.8, 
91, 3, Tech, TECH_GUNPOWDER, 1389.8, 
91, 3, Tech, TECH_PRINTING, 1404.3, 
91, 3, Tech, TECH_SQUARE_RIGGING, 299.8, 
91, 3, Tech, TECH_SIEGE_TACTICS, 335.3, 
91, 3, Contract 1325
91, 3, Contract 1338
91, 4, Tech, TECH_POTTERY, 0.0, OWNED
91, 4, Tech, TECH_ANIMAL_HUSBANDRY, 0.0, OWNED
91, 4, Tech, TECH_MINING, 0.0, OWNED
91, 4, Tech, TECH_SAILING, 0.0, OWNED
