Game Turn, Player, Category, Target Type, Target Info, Unit Info, Extra
62, 15, Wander, , , UNIT_ARCHER (524288), Move To: 63 10
62, 15, Wander, , , UNIT_WARRIOR (131073), Move To: 60 13
62, 15, Wander, , , UNIT_WARRIOR (196610), Move To: 66 11
62, 15, Wander, , , UNIT_ARCHER (458756), Move To: 62 9
62, 15, HL: End Turn, , , UNIT_BUILDER (393219)
62, 16, Wander, , , UNIT_WARRIOR (393216), Move To: 28 16
62, 16, Wander, , , UNIT_WARRIOR (131073), Move To: 28 12
62, 16, Wander, , , UNIT_WARRIOR (196610), Move To: 26 14
62, 16, Wander, , , UNIT_WARRIOR (524293), Move To: 26 12
62, 17, Heal, , , UNIT_ARCHER (393220), 
62, 17, Wander, , , UNIT_WARRIOR (196610), Move To: 48 40
62, 17, Wander, , , UNIT_ARCHER (458755), Move To: 53 40
62, 17, HL: End Turn, , , UNIT_BUILDER (524288)
62, 18, Promote, , , UNIT_ARCHER (458752), 
62, 18, Heal, , , UNIT_WARRIOR (196610), 
62, 18, Wander, , , UNIT_ARCHER (327683), Move To: 73 27
62, 18, Wander, , , UNIT_ARCHER (393220), Move To: 71 31
62, 19, Wander, , , UNIT_ARCHER (393216), Move To: 12 23
62, 19, Wander, , , UNIT_WARRIOR (196610), Move To: 15 26
62, 19, Wander, , , UNIT_HORSEMAN (458755), Move To: 15 28
62, 20, Wander, , , UNIT_WARRIOR (131073), Move To: 75 21
62, 20, Wander, , , UNIT_WARRIOR (196610), Move To: 77 23
62, 20, Wander, , , UNIT_ARCHER (393220), Move To: 79 17
62, 20, Wander, , , UNIT_ARCHER (458757), Move To: 77 21
62, 20, Wander, , , UNIT_ARCHER (524294), Move To: 79 22
62, 20, Wander, , , UNIT_ARCHER (589831), Move To: 78 18
62, 21, Wander, , , UNIT_ARCHER (458752), Move To: 57 37
62, 21, Wander, , , UNIT_WARRIOR (131073), Move To: 56 40
62, 21, Wander, , , UNIT_WARRIOR (196610), Move To: 56 34
62, 21, Wander, , , UNIT_WARRIOR (327683), Move To: 57 35
62, 21, Wander, , , UNIT_WARRIOR (393220), Move To: 61 37
62, 21, Wander, , , UNIT_ARCHER (524293), Move To: 56 39
62, 22, Attack Units, TARGET_LOW_PRIORITY_UNIT, UNIT_WARRIOR (8519809), UNIT_WARRIOR (196610), Expected Damage: 0, Move 11 47 Attack -9999 -9999
62, 22, Heal, , , UNIT_WARRIOR (131073), 
62, 22, Wander, , , UNIT_WARRIOR (458752), Move To: 15 43
62, 22, Wander, , , UNIT_WARRIOR (393219), Move To: 12 41
62, 23, Attack Units, TARGET_HIGH_PRIORITY_UNIT, UNIT_SCOUT (7864439), UNIT_ARCHER (458756), Expected Damage: 0, Move 60 17 Attack 59 18
62, 23, Attack Units, TARGET_HIGH_PRIORITY_UNIT, UNIT_SCOUT (7864439), UNIT_ARCHER (393219), Expected Damage: 0, Move 59 16 Attack -9999 -9999
62, 23, Attack Units, TARGET_HIGH_PRIORITY_UNIT, UNIT_SCOUT (7864439), UNIT_ARCHER (327680), Expected Damage: 0, Move 60 18 Attack -9999 -9999
62, 23, Wander, , , UNIT_WARRIOR (131073), Move To: 55 16
62, 23, Wander, , , UNIT_WARRIOR (196610), Move To: 56 16
62, 24, Wander, , , UNIT_ARCHER (458752), Move To: 59 40
62, 24, Wander, , , UNIT_WARRIOR (131073), Move To: 61 39
62, 24, Wander, , , UNIT_WARRIOR (196610), Move To: 61 40
62, 24, Wander, , , UNIT_ARCHER (393219), Move To: 58 41
62, 24, Wander, , , UNIT_ARCHER (589829), Move To: 61 43
62, 63, Barbarian Rampage, TARGET_LOW_PRIORITY_UNIT, ?, UNIT_QUADRIREME (3145775), 56:15
62, 63, Barbarian Rampage, TARGET_ENEMY_PASSIVE_DISTRICT, ?, UNIT_QUADRIREME (4325441), 5:16
62, 63, Attack Units, TARGET_HIGH_PRIORITY_UNIT, UNIT_AZTEC_EAGLE_WARRIOR (393220), UNIT_QUADRIREME (5046348), Expected Damage: 0, Move 22 36 Attack 21 36
62, 63, Attack Units, TARGET_HIGH_PRIORITY_UNIT, UNIT_AZTEC_EAGLE_WARRIOR (393220), UNIT_SPEARMAN (3080238), Expected Damage: 0, Move 21 35 Attack 21 36
62, 63, Attack Units, TARGET_HIGH_PRIORITY_UNIT, UNIT_GALLEY (1048585), UNIT_QUADRIREME (8061050), Expected Damage: 0, Move 37 37 Attack 37 36
62, 63, Attack Units, TARGET_HIGH_PRIORITY_UNIT, UNIT_AZTEC_EAGLE_WARRIOR (327683), UNIT_WARRIOR (5242959), Expected Damage: 0, Move 21 41 Attack 22 40
62, 63, Attack Units, TARGET_HIGH_PRIORITY_UNIT, UNIT_AZTEC_EAGLE_WARRIOR (327683), UNIT_WARRIOR (5963866), Expected Damage: 0, Move 21 40 Attack 22 40
62, 63, Attack Units, TARGET_HIGH_PRIORITY_UNIT, UNIT_WARRIOR (196610), UNIT_WARRIOR (8519809), Expected Damage: 0, Move 12 48 Attack -9999 -9999
62, 63, Attack Units, TARGET_HIGH_PRIORITY_UNIT, UNIT_SCOUT (196608), UNIT_WARRIOR (6422625), Expected Damage: 0, Move 8 46 Attack -9999 -9999
62, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (917517), AT: 14 2
62, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (2031646), AT: 61 2
62, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (1900572), AT: 21 13
62, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (524295), AT: 29 19
62, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (2752553), AT: 56 24
62, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (3211312), AT: 46 31
62, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (2228257), AT: 35 36
62, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (1703961), AT: 81 37
62, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (786443), AT: 5 47
62, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (1179665), AT: 20 47
62, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (1310739), AT: 75 48
62, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (4653126), AT: 12 50
62, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (1441813), AT: 57 50
62, 63, Attack Civilian, TARGET_CIVILIAN_UNIT, UNIT_BUILDER (589830), UNIT_QUADRIREME (7012458), Available Units: 1
62, 63, Wander, , , UNIT_WARRIOR (2621479), Move To: 28 24
62, 63, Wander, , , UNIT_WARRIOR (3407923), Move To: 74 45
62, 63, Wander, , , UNIT_SLINGER (4456515), Move To: 29 22
62, 63, Wander, , , UNIT_SLINGER (5308496), Move To: 75 43
62, 63, Wander, , , UNIT_WARRIOR (5701718), Move To: 20 46
62, 63, Wander, , , UNIT_QUADRIREME (6094940), Move To: 36 32
62, 63, Wander, , , UNIT_WARRIOR (6488162), Move To: 20 45
62, 63, Wander, , , UNIT_WARRIOR (6619236), Move To: 28 21
62, 63, Wander, , , UNIT_WARRIOR (6815847), Move To: 21 45
62, 63, Wander, , , UNIT_WARRIOR (7274606), Move To: 73 43
62, 63, Wander, , , UNIT_WARRIOR (7733365), Move To: 18 11
62, 63, Wander, , , UNIT_WARRIOR (7798902), Move To: 63 6
62, 63, Wander, , , UNIT_WARRIOR (8192124), Move To: 4 49
62, 63, Wander, , , UNIT_ARCHER (8257661), Move To: 29 20
62, 63, Wander, , , UNIT_WARRIOR (8388735), Move To: 45 33
62, 63, Wander, , , UNIT_WARRIOR (8454272), Move To: 19 46
62, 63, HL: Move To Safety, , , UNIT_SCOUT (1245202), Move To: 22 37
62, 63, HL: Move To Safety, , , UNIT_SCOUT (7864439), Move To: 58 20
62, 63, HL: Move To Safety, , , UNIT_SETTLER (8585346), Move To: 21 21
62, 63, HL: Explore fallback, , , UNIT_SCOUT (589832), Move To: 25 30
62, 63, HL: Explore fallback, , , UNIT_SCOUT (5505107), Move To: 81 42
62, 63, HL: Explore fallback, , , UNIT_SCOUT (8323198), Move To: 22 12
62, 63, HL: End Turn, , , UNIT_SCOUT (589832)
62, 63, HL: End Turn, , , UNIT_SCOUT (851980)
62, 63, HL: End Turn, , , UNIT_SCOUT (1769498)
62, 63, HL: End Turn, , , UNIT_SCOUT (5505107)
62, 63, HL: End Turn, , , UNIT_BUILDER (5636181)
62, 63, HL: End Turn, , , UNIT_QUADRIREME (7012458)
62, 63, HL: End Turn, , , UNIT_SCOUT (8323198)
63, 2, HL: Explore, , , UNIT_SCOUT (196608), Move To: 51 14
63, 2, HL: Explore, , , UNIT_SCOUT (524294), Move To: 69 30
63, 2, HL: Explore, , , UNIT_SCOUT (524294), Move To: 69 29
63, 2, HL: End Turn, , , UNIT_SCOUT (196608)
63, 2, HL: End Turn, , , UNIT_SCOUT (524294)
63, 4, HL: Move To Safety, , , UNIT_SCOUT (196608), Move To: 8 43
63, 4, HL: Explore cur region, , , UNIT_SCOUT (524292), Move To: 13 50
63, 4, HL: End Turn, , , UNIT_SCOUT (524292)
63, 5, HL: Explore fallback, , , UNIT_SCOUT (196608), Move To: 54 37
63, 5, HL: Explore fallback, , , UNIT_SCOUT (262146), Move To: 48 32
63, 5, HL: End Turn, , , UNIT_SCOUT (196608)
63, 5, HL: End Turn, , , UNIT_SCOUT (262146)
63, 7, HL: End Turn, , , UNIT_BUILDER (786439)
63, 8, Wander, , , UNIT_SLINGER (262144), Move To: 13 17
63, 8, Wander, , , UNIT_WARRIOR (131073), Move To: 14 17
63, 8, Wander, , , UNIT_ARCHER (720899), Move To: 8 22
63, 8, Wander, , , UNIT_ARCHER (524294), Move To: 15 22
63, 8, Wander, , , UNIT_ARCHER (589831), Move To: 11 24
63, 8, Wander, , , UNIT_ARCHER (655368), Move To: 13 19
63, 8, Wander, , , UNIT_ARCHER (786441), Move To: 11 23
63, 8, Wander, , , UNIT_ARCHER (851978), Move To: 11 20
63, 8, Wander, , , UNIT_ARCHER (917515), Move To: 12 22
63, 9, Heal, , , UNIT_WARRIOR (131073), 
63, 9, Heal, , , UNIT_WARRIOR (524293), 
63, 9, Wander, , , UNIT_WARRIOR (589824), Move To: 57 11
63, 9, Wander, , , UNIT_WARRIOR (196610), Move To: 60 9
63, 9, Wander, , , UNIT_WARRIOR (327683), Move To: 54 15
63, 9, Wander, , , UNIT_WARRIOR (458756), Move To: 57 10
63, 10, Wander, , , UNIT_ARCHER (458752), Move To: 16 21
63, 10, Wander, , , UNIT_WARRIOR (131073), Move To: 19 16
63, 10, Wander, , , UNIT_WARRIOR (196610), Move To: 15 21
63, 10, Wander, , , UNIT_ARCHER (524292), Move To: 16 19
63, 10, Wander, , , UNIT_ARCHER (655366), Move To: 19 18
63, 11, Wander, , , UNIT_WARRIOR (262144), Move To: 68 19
63, 11, Wander, , , UNIT_WARRIOR (131073), Move To: 68 21
63, 11, Wander, , , UNIT_WARRIOR (196610), Move To: 65 20
63, 11, Wander, , , UNIT_ARCHER (327683), Move To: 64 20
63, 11, Wander, , , UNIT_ARCHER (393220), Move To: 66 22
63, 11, Wander, , , UNIT_ARCHER (458757), Move To: 66 19
63, 12, Wander, , , UNIT_WARRIOR (131073), Move To: 67 14
63, 12, Wander, , , UNIT_WARRIOR (196610), Move To: 67 12
63, 12, Wander, , , UNIT_ARCHER (393219), Move To: 65 16
63, 12, Wander, , , UNIT_HORSEMAN (589829), Move To: 70 10
63, 13, Wander, , , UNIT_SLINGER (262144), Move To: 77 27
63, 13, Wander, , , UNIT_WARRIOR (131073), Move To: 74 28
63, 13, Wander, , , UNIT_WARRIOR (196610), Move To: 79 29
63, 13, Wander, , , UNIT_ARCHER (458756), Move To: 78 26
63, 13, Wander, , , UNIT_ARCHER (524293), Move To: 76 25
63, 14, Wander, , , UNIT_WARRIOR (524289), Move To: 77 14
63, 14, Wander, , , UNIT_WARRIOR (196610), Move To: 74 14
63, 14, Wander, , , UNIT_ARCHER (786435), Move To: 78 15
63, 14, Wander, , , UNIT_WARRIOR (458756), Move To: 73 15
63, 14, Wander, , , UNIT_WARRIOR (655365), Move To: 79 13
63, 14, Wander, , , UNIT_ARCHER (720902), Move To: 76 15
63, 14, Wander, , , UNIT_ARCHER (851975), Move To: 75 10
63, 14, HL: End Turn, , , UNIT_BUILDER (589824)
63, 15, Wander, , , UNIT_ARCHER (524288), Move To: 63 11
63, 15, Wander, , , UNIT_WARRIOR (131073), Move To: 62 12
63, 15, Wander, , , UNIT_WARRIOR (196610), Move To: 67 10
63, 15, Wander, , , UNIT_ARCHER (458756), Move To: 62 10
63, 15, HL: End Turn, , , UNIT_BUILDER (393219)
63, 16, Wander, , , UNIT_WARRIOR (393216), Move To: 28 15
63, 16, Wander, , , UNIT_WARRIOR (131073), Move To: 28 14
63, 16, Wander, , , UNIT_WARRIOR (196610), Move To: 27 14
63, 16, Wander, , , UNIT_WARRIOR (524293), Move To: 25 12
63, 16, Wander, , , UNIT_ARCHER (655366), Move To: 27 12
63, 17, Move to safety, , , UNIT_ARCHER (393220), Current Danger: 10
63, 17, Wander, , , UNIT_WARRIOR (196610), Move To: 49 38
63, 17, Wander, , , UNIT_ARCHER (458755), Move To: 52 39
63, 17, HL: End Turn, , , UNIT_BUILDER (524288)
63, 18, Move to safety, , , UNIT_WARRIOR (196610), Current Danger: 25
63, 18, Heal, , , UNIT_ARCHER (458752), 
63, 18, Chase Target, TARGET_LOW_PRIORITY_UNIT, , UNIT_ARCHER (393220), Move To: 73 33
63, 18, Wander, , , UNIT_ARCHER (327683), Move To: 73 26
63, 19, Wander, , , UNIT_ARCHER (393216), Move To: 12 24
63, 19, Wander, , , UNIT_WARRIOR (196610), Move To: 14 24
63, 19, Wander, , , UNIT_HORSEMAN (458755), Move To: 14 25
63, 20, Wander, , , UNIT_WARRIOR (131073), Move To: 77 20
63, 20, Wander, , , UNIT_WARRIOR (196610), Move To: 77 24
63, 20, Wander, , , UNIT_ARCHER (393220), Move To: 78 19
63, 20, Wander, , , UNIT_ARCHER (458757), Move To: 78 21
63, 20, Wander, , , UNIT_ARCHER (524294), Move To: 79 21
63, 20, Wander, , , UNIT_ARCHER (589831), Move To: 79 18
63, 21, Wander, , , UNIT_ARCHER (458752), Move To: 56 35
63, 21, Wander, , , UNIT_WARRIOR (131073), Move To: 57 40
63, 21, Wander, , , UNIT_WARRIOR (196610), Move To: 55 33
63, 21, Wander, , , UNIT_WARRIOR (327683), Move To: 57 34
63, 21, Wander, , , UNIT_WARRIOR (393220), Move To: 61 38
63, 21, Wander, , , UNIT_ARCHER (524293), Move To: 56 40
63, 22, Attack Units, TARGET_LOW_PRIORITY_UNIT, UNIT_WARRIOR (8519809), UNIT_WARRIOR (196610), Expected Damage: 0, Move 11 47 Attack 12 48
63, 22, Heal, , , UNIT_WARRIOR (131073), 
63, 22, Wander, , , UNIT_WARRIOR (458752), Move To: 16 43
63, 22, Wander, , , UNIT_WARRIOR (393219), Move To: 11 41
63, 23, Wander, , , UNIT_ARCHER (327680), Move To: 62 15
63, 23, Wander, , , UNIT_WARRIOR (131073), Move To: 56 15
63, 23, Wander, , , UNIT_WARRIOR (196610), Move To: 55 15
63, 23, Wander, , , UNIT_ARCHER (393219), Move To: 61 16
63, 23, Wander, , , UNIT_ARCHER (458756), Move To: 60 16
63, 24, Wander, , , UNIT_ARCHER (458752), Move To: 59 39
63, 24, Wander, , , UNIT_WARRIOR (131073), Move To: 60 37
63, 24, Wander, , , UNIT_WARRIOR (196610), Move To: 61 41
63, 24, Wander, , , UNIT_ARCHER (393219), Move To: 58 40
63, 24, Wander, , , UNIT_ARCHER (589829), Move To: 61 42
63, 24, Wander, , , UNIT_ARCHER (655366), Move To: 61 40
63, 63, Barbarian Rampage, TARGET_LOW_PRIORITY_UNIT, ?, UNIT_QUADRIREME (3145775), 54:15
63, 63, Barbarian Rampage, TARGET_ENEMY_PASSIVE_DISTRICT, ?, UNIT_QUADRIREME (4325441), 5:16
63, 63, Barbarian Rampage, TARGET_LOW_PRIORITY_UNIT, ?, UNIT_QUADRIREME (5046348), 21:35
63, 63, Barbarian Rampage, TARGET_ENEMY_PASSIVE_DISTRICT, ?, UNIT_QUADRIREME (7012458), 21:39
63, 63, Barbarian Rampage, TARGET_LOW_PRIORITY_UNIT, ?, UNIT_QUADRIREME (8781957), 21:35
63, 63, Attack Units, TARGET_HIGH_PRIORITY_UNIT, UNIT_GALLEY (1048585), UNIT_QUADRIREME (8061050), Expected Damage: 0, Move 37 37 Attack 38 36
63, 63, Attack Units, TARGET_HIGH_PRIORITY_UNIT, UNIT_WARRIOR (196610), UNIT_WARRIOR (8519809), Expected Damage: 0, Move 12 48 Attack 12 47
63, 63, Attack Units, TARGET_HIGH_PRIORITY_UNIT, UNIT_SCOUT (196608), UNIT_WARRIOR (6422625), Expected Damage: 0, Move 8 44 Attack -9999 -9999
63, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (917517), AT: 14 2
63, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (2031646), AT: 61 2
63, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (1900572), AT: 21 13
63, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (524295), AT: 29 19
63, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (2752553), AT: 56 24
63, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (3211312), AT: 46 31
63, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (2228257), AT: 35 36
63, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (1703961), AT: 81 37
63, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (786443), AT: 5 47
63, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (1179665), AT: 20 47
63, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (1310739), AT: 75 48
63, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (4653126), AT: 12 50
63, 63, Barb. Camp Defense, TARGET_BARBARIAN_CAMP, , UNIT_SPEARMAN (1441813), AT: 57 50
63, 63, Pillage Improvement, TARGET_ENEMY_PASSIVE_DISTRICT, ?, UNIT_WARRIOR (5242959), Available Units: 2
63, 63, Move to safety, , , UNIT_WARRIOR (5963866), Current Danger: 11
63, 63, Wander, , , UNIT_WARRIOR (2621479), Move To: 28 23
63, 63, Wander, , , UNIT_WARRIOR (3407923), Move To: 75 46
63, 63, Wander, , , UNIT_SLINGER (4456515), Move To: 29 23
63, 63, Wander, , , UNIT_SLINGER (5308496), Move To: 74 43
63, 63, Wander, , , UNIT_WARRIOR (5701718), Move To: 19 45
63, 63, Wander, , , UNIT_QUADRIREME (6094940), Move To: 33 33
63, 63, Wander, , , UNIT_WARRIOR (6488162), Move To: 19 47
63, 63, Wander, , , UNIT_WARRIOR (6619236), Move To: 28 22
63, 63, Wander, , , UNIT_WARRIOR (6815847), Move To: 21 46
63, 63, Wander, , , UNIT_WARRIOR (7274606), Move To: 75 43
63, 63, Wander, , , UNIT_WARRIOR (7733365), Move To: 18 12
63, 63, Wander, , , UNIT_WARRIOR (7798902), Move To: 64 6
63, 63, Wander, , , UNIT_WARRIOR (8192124), Move To: 5 48
63, 63, Wander, , , UNIT_ARCHER (8257661), Move To: 29 21
63, 63, Wander, , , UNIT_WARRIOR (8388735), Move To: 46 32
63, 63, Wander, , , UNIT_WARRIOR (8454272), Move To: 18 45
63, 63, Wander, , , UNIT_QUADRIREME (8650883), Move To: 15 6
63, 63, Wander, , , UNIT_WARRIOR (8847494), Move To: 45 32
63, 63, HL: Move To Safety, , , UNIT_SCOUT (851980), Move To: 13 50
63, 63, HL: Move To Safety, , , UNIT_SETTLER (8585346), Move To: 21 19
63, 63, HL: Explore fallback, , , UNIT_SCOUT (589832), Move To: 26 27
63, 63, HL: Explore fallback, , , UNIT_SCOUT (5505107), Move To: 79 44
63, 63, HL: Explore tertiary regions, , , UNIT_SCOUT (8323198), Move To: 24 15
63, 63, HL: Explore fallback, , , UNIT_SCOUT (8716420), Move To: 54 47
63, 63, HL: End Turn, , , UNIT_SCOUT (589832)
63, 63, HL: End Turn, , , UNIT_SCOUT (1245202)
63, 63, HL: End Turn, , , UNIT_SCOUT (1769498)
63, 63, HL: End Turn, , , UNIT_SCOUT (5505107)
63, 63, HL: End Turn, , , UNIT_BUILDER (5636181)
63, 63, HL: End Turn, , , UNIT_SCOUT (7864439)
63, 63, HL: End Turn, , , UNIT_SCOUT (8323198)
63, 63, HL: End Turn, , , UNIT_SCOUT (8716420)
63, 63, HL: End Turn, , , UNIT_BUILDER (8913031)
64, 2, HL: Explore, , , UNIT_SCOUT (196608), Move To: 52 13
64, 2, HL: Explore, , , UNIT_SCOUT (524294), Move To: 72 30
64, 2, HL: Explore, , , UNIT_SCOUT (196608), Move To: 53 12
64, 2, HL: End Turn, , , UNIT_SCOUT (196608)
64, 2, HL: End Turn, , , UNIT_SCOUT (524294)
64, 4, HL: Explore primary regions, , , UNIT_SCOUT (196608), Move To: 14 50
64, 4, HL: Explore secondary regions, , , UNIT_SCOUT (524292), Move To: 17 46
64, 4, HL: End Turn, , , UNIT_SCOUT (196608)
64, 4, HL: End Turn, , , UNIT_SCOUT (524292)
64, 5, HL: Explore fallback, , , UNIT_SCOUT (196608), Move To: 56 36
64, 5, HL: Explore fallback, , , UNIT_SCOUT (262146), Move To: 50 32
64, 5, HL: End Turn, , , UNIT_SCOUT (196608)
64, 5, HL: End Turn, , , UNIT_SCOUT (262146)
64, 8, Wander, , , UNIT_SLINGER (262144), Move To: 13 18
64, 8, Wander, , , UNIT_WARRIOR (131073), Move To: 13 17
64, 8, Wander, , , UNIT_ARCHER (720899), Move To: 7 22
64, 8, Wander, , , UNIT_ARCHER (524294), Move To: 15 23
64, 8, Wander, , , UNIT_ARCHER (589831), Move To: 9 23
64, 8, Wander, , , UNIT_ARCHER (655368), Move To: 15 19
64, 8, Wander, , , UNIT_ARCHER (786441), Move To: 11 25
64, 8, Wander, , , UNIT_ARCHER (851978), Move To: 10 19
64, 8, Wander, , , UNIT_ARCHER (917515), Move To: 13 22
64, 9, Heal, , , UNIT_WARRIOR (524293), 
64, 9, Wander, , , UNIT_WARRIOR (589824), Move To: 56 10
64, 9, Wander, , , UNIT_WARRIOR (131073), Move To: 59 9
64, 9, Wander, , , UNIT_WARRIOR (196610), Move To: 61 9
64, 9, Wander, , , UNIT_WARRIOR (327683), Move To: 56 14
64, 9, Wander, , , UNIT_WARRIOR (458756), Move To: 57 11
64, 10, Wander, , , UNIT_ARCHER (458752), Move To: 16 22
64, 10, Wander, , , UNIT_WARRIOR (131073), Move To: 17 16
64, 10, Wander, , , UNIT_WARRIOR (196610), Move To: 15 22
64, 10, Wander, , , UNIT_ARCHER (524292), Move To: 16 17
64, 10, Wander, , , UNIT_ARCHER (655366), Move To: 19 16
64, 11, Wander, , , UNIT_WARRIOR (262144), Move To: 69 20
64, 11, Wander, , , UNIT_WARRIOR (196610), Move To: 63 20
64, 11, Wander, , , UNIT_ARCHER (327683), Move To: 65 19
64, 11, Wander, , , UNIT_ARCHER (393220), Move To: 65 22
64, 11, Wander, , , UNIT_ARCHER (458757), Move To: 66 18
64, 12, Wander, , , UNIT_WARRIOR (131073), Move To: 67 13
64, 12, Wander, , , UNIT_WARRIOR (196610), Move To: 65 12
64, 12, Wander, , , UNIT_ARCHER (393219), Move To: 65 15
64, 12, Wander, , , UNIT_HORSEMAN (589829), Move To: 68 10
64, 13, Wander, , , UNIT_SLINGER (262144), Move To: 76 28
64, 13, Wander, , , UNIT_WARRIOR (131073), Move To: 73 30
64, 13, Wander, , , UNIT_WARRIOR (196610), Move To: 80 29
64, 13, Wander, , , UNIT_ARCHER (458756), Move To: 79 28
64, 13, Wander, , , UNIT_ARCHER (524293), Move To: 77 25
64, 14, Wander, , , UNIT_WARRIOR (524289), Move To: 75 13
64, 14, Wander, , , UNIT_WARRIOR (196610), Move To: 74 16
64, 14, Wander, , , UNIT_ARCHER (786435), Move To: 78 14
64, 14, Wander, , , UNIT_WARRIOR (458756), Move To: 74 14
64, 14, Wander, , , UNIT_WARRIOR (655365), Move To: 79 14
64, 14, Wander, , , UNIT_ARCHER (720902), Move To: 77 16
64, 14, Wander, , , UNIT_ARCHER (851975), Move To: 76 11
64, 14, HL: End Turn, , , UNIT_BUILDER (589824)
64, 15, Wander, , , UNIT_ARCHER (524288), Move To: 64 11
64, 15, Wander, , , UNIT_WARRIOR (131073), Move To: 63 10
64, 15, Wander, , , UNIT_WARRIOR (196610), Move To: 66 10
64, 15, Wander, , , UNIT_ARCHER (458756), Move To: 62 9
64, 15, HL: End Turn, , , UNIT_BUILDER (393219)
64, 16, Wander, , , UNIT_WARRIOR (393216), Move To: 27 15
64, 16, Wander, , , UNIT_WARRIOR (131073), Move To: 28 15
64, 16, Wander, , , UNIT_WARRIOR (196610), Move To: 26 15
64, 16, Wander, , , UNIT_WARRIOR (524293), Move To: 24 11
64, 16, Wander, , , UNIT_ARCHER (655366), Move To: 28 14
64, 16, Wander, , , UNIT_ARCHER (720903), Move To: 26 12
64, 17, Attack Units, TARGET_HIGH_PRIORITY_UNIT, UNIT_SCOUT (8716420), UNIT_ARCHER (393220), Expected Damage: 0, Move 55 47 Attack 54 47
64, 17, Wander, , , UNIT_WARRIOR (196610), Move To: 49 39
64, 17, Wander, , , UNIT_ARCHER (458755), Move To: 53 39
64, 17, HL: End Turn, , , UNIT_BUILDER (524288)
64, 18, Move to safety, , , UNIT_ARCHER (393220), Current Danger: 25
64, 18, Heal, , , UNIT_ARCHER (458752), 
64, 18, Heal, , , UNIT_WARRIOR (196610), 
64, 18, Wander, , , UNIT_ARCHER (327683), Move To: 71 25
64, 18, HL: End Turn, , , UNIT_BUILDER (524293)
64, 19, Wander, , , UNIT_ARCHER (393216), Move To: 13 25
64, 19, Wander, , , UNIT_WARRIOR (196610), Move To: 14 23
64, 19, Wander, , , UNIT_HORSEMAN (458755), Move To: 14 29
64, 20, Wander, , , UNIT_WARRIOR (131073), Move To: 78 22
64, 20, Wander, , , UNIT_WARRIOR (196610), Move To: 77 23
64, 20, Wander, , , UNIT_ARCHER (393220), Move To: 79 20
64, 20, Wander, , , UNIT_ARCHER (458757), Move To: 77 22
64, 20, Wander, , , UNIT_ARCHER (524294), Move To: 78 21
64, 20, Wander, , , UNIT_ARCHER (589831), Move To: 80 17
64, 21, Wander, , , UNIT_ARCHER (458752), Move To: 55 34
64, 21, Wander, , , UNIT_WARRIOR (131073), Move To: 57 39
64, 21, Wander, , , UNIT_WARRIOR (196610), Move To: 56 35
64, 21, Wander, , , UNIT_WARRIOR (327683), Move To: 56 33
64, 21, Wander, , , UNIT_WARRIOR (393220), Move To: 61 39
64, 21, Wander, , , UNIT_ARCHER (524293), Move To: 55 39
64, 21, HL: End Turn, , , UNIT_BUILDER (655366)
64, 22, Heal, , , UNIT_WARRIOR (131073), 
64, 22, Heal, , , UNIT_WARRIOR (196610), 
